video_id,comment_text,likes,replies,comment_published_at,clean_comment,sentiment_score,sentiment_label,disengagement_keyword_flag
wWRNobND7Yo,guru G WTF Name change kro bda ajib lgta hai. Mtlb kuch bhi ho WTF Dekh k hi skip Krne ka mn krta hai.vaise apko sunte sunte muje 8 saal s jyada ho gaye honge.thanks!,1,0,2026-03-21T15:14:05Z,guru g wtf name change kro bda ajib lgta hai mtlb kuch bhi ho wtf dekh k hi skip krne ka mn krta hai vaise apko sunte sunte muje 8 saal s jyada ho gaye honge thanks,0.0,neutral,1
wWRNobND7Yo,"#bologuruji
Poco m8 vs iQOO z11x",7,0,2026-03-21T14:56:42Z,bologuruji poco m8 vs iqoo z11x,0.0,neutral,0
wWRNobND7Yo,Please batayiye ipad 12th kab release hoga aur kb hoga Please acche se batayiyena. Hm kafi time se wait krte krte thk gye hai😢,2,0,2026-03-21T14:48:54Z,please batayiye ipad 12th kab release hoga aur kb hoga please acche se batayiyena hm kafi time se wait krte krte thk gye hai,0.0,neutral,1
wWRNobND7Yo,Bro i have watched your videos daily iam big fan of you from kashmir plz i phone15pro max giveway kro na mughe love from kashmir❤,1,1,2026-03-21T14:42:25Z,bro i have watched your videos daily iam big fan of you from kashmir plz i phone15pro max giveway kro na mughe love from kashmir,0.5,positive,0
wWRNobND7Yo,Amazing Tech News Brother ❤️🔥👌,2,1,2026-03-21T14:40:51Z,amazing tech news brother,0.5,positive,0
wWRNobND7Yo,Vivo t4 ultra ki performance or stability wagera kaisa hai agr same range me isse best option hai toh btao,0,0,2026-03-21T14:29:31Z,vivo t4 ultra ki performance or stability wagera kaisa hai agr same range me isse best option hai toh btao,0.0,neutral,1
wWRNobND7Yo,Will together launch or not one plus nord 6 and nord ce 6,0,0,2026-03-21T14:29:03Z,will together launch or not one plus nord 6 and nord ce 6,0.0,neutral,0
wWRNobND7Yo,"120 hz ❌
90hz ✅",0,0,2026-03-21T14:18:29Z,120 hz 90hz,0.0,neutral,0
wWRNobND7Yo,Mota bezle hoga aur kya,0,0,2026-03-21T14:09:57Z,mota bezle hoga aur kya,0.0,neutral,0
wWRNobND7Yo,Moto edge 70 pro kadhi yenar?,0,0,2026-03-21T14:01:37Z,moto edge 70 pro kadhi yenar,0.0,neutral,1
wWRNobND7Yo,*Kya koi bta sakta hai oneplus 15T kab tak launch hoga* ❤❤❤❤,0,0,2026-03-21T13:52:26Z,kya koi bta sakta hai oneplus 15t kab tak launch hoga,0.0,neutral,0
wWRNobND7Yo,🌥️🏡🌙🌌🕊️🐦🌳🌺☀️🌤️Happy vernal equinox in northern hemisphere,0,0,2026-03-21T13:40:29Z,happy vernal equinox in northern hemisphere,0.0,neutral,0
wWRNobND7Yo,Nice video sir ji🎉🎉🎉🎉🎉,0,0,2026-03-21T13:33:10Z,nice video sir ji,0.5,positive,0
wWRNobND7Yo,Guruji Jawan ho gaye hain 😂,0,1,2026-03-21T13:24:09Z,guruji jawan ho gaye hain,0.0,neutral,0
wWRNobND7Yo,"When will oneplus nord ce6 launch?
Will it launch nord 6 or later ?",0,0,2026-03-21T13:23:09Z,when will oneplus nord ce6 launch will it launch nord 6 or later,0.0,neutral,0
wWRNobND7Yo,Downfall technical guruji 📉🧠👨‍💻🤔,1,1,2026-03-21T13:22:23Z,downfall technical guruji,0.0,neutral,0
wWRNobND7Yo,"Namaste Sir, mera naam Aryan Baggarwal hai aur main Haridwar se hoon. Main programming, AI aur cybersecurity padhna chahta hoon lekin meri family abhi laptop afford nahi kar paa rahi; agar aap meri study ke liye help kar sakein to main bahut mehnat karke aage badhna chahta hoon.Sir chaho to aap bad me jab me paise kamane lag jauga tab mere se aap paise le Lena laptop ke sir bahut jarurat hai study ke liye",0,0,2026-03-21T13:14:24Z,namaste sir mera naam aryan baggarwal hai aur main haridwar se hoon main programming ai aur cybersecurity padhna chahta hoon lekin meri family abhi laptop afford nahi kar paa rahi agar aap meri study ke liye help kar sakein to main bahut mehnat karke aage badhna chahta hoon sir chaho to aap bad me jab me paise kamane lag jauga tab mere se aap paise le lena laptop ke sir bahut jarurat hai study ke liye,-0.5,negative,1
wWRNobND7Yo,Bhai apke hair cut ka naam kya he ✂️,0,0,2026-03-21T13:12:00Z,bhai apke hair cut ka naam kya he,0.0,neutral,0
wWRNobND7Yo,Technical guruji 👍🏻,0,0,2026-03-21T13:05:47Z,technical guruji,0.0,neutral,0
wWRNobND7Yo,"Vai Which one Should i go for Second Hand.... Store
1. Samsung galaxy S25 Ultra... 
Or 2. iPhone 16 pro max....
While buying second hand iPhone and Samsung What Should We must have to Check And inspect.... #bologuruji.....",0,0,2026-03-21T13:03:55Z,vai which one should i go for second hand store 1 samsung galaxy s25 ultra or 2 iphone 16 pro max while buying second hand iphone and samsung what should we must have to check and inspect bologuruji,0.0,neutral,0
wWRNobND7Yo,Sir ji s24 ultra kaise rahega lena 2026 me please sahi btana,0,0,2026-03-21T12:55:35Z,sir ji s24 ultra kaise rahega lena 2026 me please sahi btana,0.0,neutral,0
wWRNobND7Yo,Will iQOO neo 11 launched in India??,0,0,2026-03-21T12:53:50Z,will iqoo neo 11 launched in india,0.0,neutral,0
wWRNobND7Yo,"Hello sir 
 help . I am a student of hotel management  
I need your help my phone was broken i don't have any source to buy a new phone 
My 50% work in my phone 📱 I need a new phone this is my email i will give you my mobile number for all details. Thanks for seeing my message. 🙏🙏🙏🙏🙏🙏",0,0,2026-03-21T12:52:21Z,hello sir help i am a student of hotel management i need your help my phone was broken i don t have any source to buy a new phone my 50 work in my phone i need a new phone this is my email i will give you my mobile number for all details thanks for seeing my message,0.0,neutral,0
wWRNobND7Yo,Waiting for Oneplus nord 6,0,1,2026-03-21T12:48:35Z,waiting for oneplus nord 6,0.0,neutral,0
wWRNobND7Yo,"Guruji UAE Se India Chle aye 😂😂😂
Dar ka mahol",0,0,2026-03-21T12:45:34Z,guruji uae se india chle aye dar ka mahol,0.0,neutral,0
wWRNobND7Yo,My birthday is right after your birthday—on 8 may😅😊😊,0,0,2026-03-21T12:43:36Z,my birthday is right after your birthday on 8 may,0.0,neutral,0
jS1jMLK9VAg,Faltu ka cheez hai,0,0,2026-03-22T07:54:34Z,faltu ka cheez hai,0.0,neutral,0
jS1jMLK9VAg,kuch kam ka nahi faltu mey,0,0,2026-03-22T07:17:12Z,kuch kam ka nahi faltu mey,0.0,neutral,0
jS1jMLK9VAg,"Tik tok,pubg ban news 
Aaj kya ho gaya aapka",0,0,2026-03-22T05:26:02Z,tik tok pubg ban news aaj kya ho gaya aapka,0.0,neutral,0
jS1jMLK9VAg,#Bologuruji #BOLOGURUJI #bologuruji I want to meet you guruji pls 🙏 it's very important pls 🙏,1,0,2026-03-22T01:00:56Z,bologuruji bologuruji bologuruji i want to meet you guruji pls it s very important pls,0.0,neutral,0
jS1jMLK9VAg,Paisa hain udate raho...,0,0,2026-03-21T21:52:11Z,paisa hain udate raho,0.0,neutral,0
jS1jMLK9VAg,Kese ho garibo chliye shuru krte hai😂😂😂🙏🏻,1,0,2026-03-21T21:24:12Z,kese ho garibo chliye shuru krte hai,0.0,neutral,0
jS1jMLK9VAg,"These are useless in evening, nobody wears sunglasses in the evening. People will laugh.",0,0,2026-03-21T20:35:33Z,these are useless in evening nobody wears sunglasses in the evening people will laugh,0.0,neutral,0
jS1jMLK9VAg,11 minute ki aisi tesi kar di is se kya kya hoga bataya tak nhi,0,0,2026-03-21T17:19:00Z,11 minute ki aisi tesi kar di is se kya kya hoga bataya tak nhi,0.0,neutral,0
jS1jMLK9VAg,Mere kisi kaam ka nahin ha❤❤😂,0,0,2026-03-21T10:50:59Z,mere kisi kaam ka nahin ha,0.0,neutral,0
jS1jMLK9VAg,2:29 These are the glasses 😂😂😂? Fucking anything 😂,0,0,2026-03-21T07:06:23Z,2 29 these are the glasses fucking anything,0.0,neutral,0
jS1jMLK9VAg,You look like virat kohali when Wearing this,0,0,2026-03-21T04:02:07Z,you look like virat kohali when wearing this,0.0,neutral,0
jS1jMLK9VAg,Jai Shree Krishna.,0,0,2026-03-21T03:50:39Z,jai shree krishna,0.0,neutral,0
jS1jMLK9VAg,Nice One Brother ❤️🔥👌,1,0,2026-03-21T03:04:11Z,nice one brother,0.5,positive,0
jS1jMLK9VAg,"Namaste Sir, mera naam Aryan Baggarwal hai aur main Haridwar se hoon. Main programming, AI aur cybersecurity padhna chahta hoon lekin meri family abhi laptop afford nahi kar paa rahi; agar aap meri study ke liye help kar sakein to main bahut mehnat karke aage badhna chahta hoon.Sir chaho to aap bad me jab me paise kamane lag jauga tab mere se aap paise le Lena laptop ke sir bahut jarurat hai study ke liye",0,2,2026-03-21T02:59:08Z,namaste sir mera naam aryan baggarwal hai aur main haridwar se hoon main programming ai aur cybersecurity padhna chahta hoon lekin meri family abhi laptop afford nahi kar paa rahi agar aap meri study ke liye help kar sakein to main bahut mehnat karke aage badhna chahta hoon sir chaho to aap bad me jab me paise kamane lag jauga tab mere se aap paise le lena laptop ke sir bahut jarurat hai study ke liye,-0.5,negative,1
jS1jMLK9VAg,It’s available in UAE please visit Al Amin Opticals,0,0,2026-03-20T20:18:53Z,it s available in uae please visit al amin opticals,0.0,neutral,0
jS1jMLK9VAg,Mata Ai 💪💪💪,1,0,2026-03-20T19:21:23Z,mata ai,0.0,neutral,0
jS1jMLK9VAg,guruji picked gold kyuki unki cornea me bhi sona hai💸💸💸. gareebooooo.....,0,0,2026-03-20T17:32:30Z,guruji picked gold kyuki unki cornea me bhi sona hai gareebooooo,0.0,neutral,0
jS1jMLK9VAg,"Hello sir I really need your help . I am a student of hotel management  
I need your help my phone was broken i don't have any source to buy a new phone 
My 50% work in my phone 📱 I need a new phone this is my email i will give you my mobile number for all details. Thanks for seeing my message. 🙏🙏🙏🙏🙏🙏",1,0,2026-03-20T16:39:20Z,hello sir i really need your help i am a student of hotel management i need your help my phone was broken i don t have any source to buy a new phone my 50 work in my phone i need a new phone this is my email i will give you my mobile number for all details thanks for seeing my message,0.0,neutral,0
jS1jMLK9VAg,"Hello sir I really need your help . I am a student of hotel management  
I need your help my phone was broken i don't have any source to buy a new phone 
My 50% work in my phone 📱 I need a new phone this is my email i will give you my mobile number for all details. Thanks for seeing my message. 🙏🙏🙏🙏🙏🙏",1,0,2026-03-20T16:38:59Z,hello sir i really need your help i am a student of hotel management i need your help my phone was broken i don t have any source to buy a new phone my 50 work in my phone i need a new phone this is my email i will give you my mobile number for all details thanks for seeing my message,0.0,neutral,0
jS1jMLK9VAg,Pls guru ji ek phone  dila do na pls guru ji bas ek phone  mera pas paise nahi hai guru ji pls ek phone youtube videos banana chahata hun pls guru ji 😢😢,0,0,2026-03-20T16:29:37Z,pls guru ji ek phone dila do na pls guru ji bas ek phone mera pas paise nahi hai guru ji pls ek phone youtube videos banana chahata hun pls guru ji,0.0,neutral,0
jS1jMLK9VAg,Guru ji ek phone dila do naa pls,0,0,2026-03-20T16:23:59Z,guru ji ek phone dila do naa pls,0.0,neutral,0
jS1jMLK9VAg,Meta ka naam beta rakh lo,0,0,2026-03-20T16:21:09Z,meta ka naam beta rakh lo,0.0,neutral,0
jS1jMLK9VAg,Gold wala kyu choose Kiya sach sach batao bhai 😂😂😂😂,0,0,2026-03-20T16:19:19Z,gold wala kyu choose kiya sach sach batao bhai,0.0,neutral,0
jS1jMLK9VAg,Nice,0,0,2026-03-20T15:17:12Z,nice,0.5,positive,0
jS1jMLK9VAg,Hey Betaa ❌ Le Betaaa ✅ 😂😂😂,2,0,2026-03-20T15:07:42Z,hey betaa le betaaa,0.0,neutral,0
jS1jMLK9VAg,*MasT Motaa Bhai* .. 👌🏿,0,0,2026-03-20T15:07:13Z,mast motaa bhai,0.0,neutral,0
jS1jMLK9VAg,Pagal banna ho to iske vedio dekho thik,0,0,2026-03-20T15:01:55Z,pagal banna ho to iske vedio dekho thik,0.0,neutral,0
jS1jMLK9VAg,Ase hi video dekhne ke lia ye chanel dekhe❤❤❤❤,1,0,2026-03-20T15:01:10Z,ase hi video dekhne ke lia ye chanel dekhe,0.0,neutral,0
jS1jMLK9VAg,CHASMA FROM #US CHADDI FROM DUBAI ❤,0,0,2026-03-20T14:45:49Z,chasma from us chaddi from dubai,0.0,neutral,1
jS1jMLK9VAg,My friend you,0,0,2026-03-20T14:42:19Z,my friend you,0.0,neutral,0
jS1jMLK9VAg,Nu di ty le nc e😊,1,0,2026-03-20T14:24:17Z,nu di ty le nc e,0.0,neutral,0
jS1jMLK9VAg,"Werables are now becoming a spying tool for hackers ..  Be extremely careful with these gadgets ... Do not use them in your private time ... Smart watch, smart eye wear, everything is and can be tracked and hacked",14,0,2026-03-20T14:22:16Z,werables are now becoming a spying tool for hackers be extremely careful with these gadgets do not use them in your private time smart watch smart eye wear everything is and can be tracked and hacked,0.0,neutral,1
jS1jMLK9VAg,The downfall of the technical guruji 📉🤔,0,0,2026-03-20T14:19:40Z,the downfall of the technical guruji,0.0,neutral,0
jS1jMLK9VAg,"While you were trying this Glass you just resemble Virat Kohli, just look alike",1,0,2026-03-20T14:08:28Z,while you were trying this glass you just resemble virat kohli just look alike,0.0,neutral,0
jS1jMLK9VAg,Technical guruji 👍🏻,2,0,2026-03-20T13:56:45Z,technical guruji,0.0,neutral,0
jS1jMLK9VAg,😂😂 Technical Guruji ka to end ho gaya,3,0,2026-03-20T13:45:23Z,technical guruji ka to end ho gaya,0.0,neutral,0
jS1jMLK9VAg,Im waiting for Samsung glasses❤🎉,0,0,2026-03-20T12:57:15Z,im waiting for samsung glasses,0.0,neutral,0
jS1jMLK9VAg,Sir 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉 kuch ni lena,0,0,2026-03-20T12:48:56Z,sir kuch ni lena,0.0,neutral,0
jS1jMLK9VAg,Integration of Meta AI with Oakley’s design is impressive. Love the detailed walkthrough of the features💯🔥🔥,2,0,2026-03-20T12:41:54Z,integration of meta ai with oakley s design is impressive love the detailed walkthrough of the features,0.5,positive,0
jS1jMLK9VAg,Gareebo😂😂,1,0,2026-03-20T12:41:25Z,gareebo,0.0,neutral,0
jS1jMLK9VAg,yo,0,0,2026-03-20T12:38:09Z,yo,0.0,neutral,0
jS1jMLK9VAg,इतना महेगा मेरी बस की नही है मे साईकल से ठीक हु😊 no मनी नो हानि,0,0,2026-03-20T12:35:38Z,no,0.0,neutral,0
jS1jMLK9VAg,Vlog shoot karte time Camera apne aap back kyu ho jata hai,1,0,2026-03-20T12:32:35Z,vlog shoot karte time camera apne aap back kyu ho jata hai,0.0,neutral,0
6I-EI8TNZAg,"The Glyphs light 🚨 are gone forever

It's been 4 version of Nothing but the phone doesn't have IP 68/69 rating and Snapdragon 8 gen Chips",0,0,2026-03-22T10:16:35Z,the glyphs light are gone forever it s been 4 version of nothing but the phone doesn t have ip 68 69 rating and snapdragon 8 gen chips,0.0,neutral,0
6I-EI8TNZAg,Hlo gaurav bhai i am currently using S25 ultra and i am a tech enthusiast. So what are ypur insight in shifting from S25 ultra to Nothing 4a pro #bologuruji #technicalguruji,0,0,2026-03-22T08:53:41Z,hlo gaurav bhai i am currently using s25 ultra and i am a tech enthusiast so what are ypur insight in shifting from s25 ultra to nothing 4a pro bologuruji technicalguruji,0.0,neutral,0
6I-EI8TNZAg,"I think u don't put any effort in review nowadays... There are no insights... It's just plain reading of specs and all...  The novelty factor has just worn off... 
Do think about it!",1,0,2026-03-22T05:08:54Z,i think u don t put any effort in review nowadays there are no insights it s just plain reading of specs and all the novelty factor has just worn off do think about it,0.0,neutral,1
6I-EI8TNZAg,Nothing like retro style ui os pixel game unic diffrent where servise center,1,0,2026-03-22T03:16:36Z,nothing like retro style ui os pixel game unic diffrent where servise center,0.0,neutral,0
6I-EI8TNZAg,Processor wrong in the video redit it,0,0,2026-03-22T02:46:29Z,processor wrong in the video redit it,0.0,neutral,0
6I-EI8TNZAg,Dada video mai displayed ho raha hai 7sgen 4 plz edit with 7gen4,0,0,2026-03-21T19:27:08Z,dada video mai displayed ho raha hai 7sgen 4 plz edit with 7gen4,0.0,neutral,1
6I-EI8TNZAg,Moto is best camera better than is camera,0,0,2026-03-21T18:26:26Z,moto is best camera better than is camera,0.5,positive,0
6I-EI8TNZAg,#chota tha tb  se apka video dekh rha sir but aap apne fan se milte nai Mera shapna hai main apse milu Orr aap muje eek phone gift kro,0,0,2026-03-21T18:18:20Z,chota tha tb se apka video dekh rha sir but aap apne fan se milte nai mera shapna hai main apse milu orr aap muje eek phone gift kro,0.0,neutral,0
6I-EI8TNZAg,Giftwye me paji,0,0,2026-03-21T17:46:53Z,giftwye me paji,0.0,neutral,0
6I-EI8TNZAg,Sir 1 phone chye muje please send me,0,0,2026-03-21T16:32:44Z,sir 1 phone chye muje please send me,0.0,neutral,0
6I-EI8TNZAg,"Donate kardo koi please 4-5k wala phone for study purpose dharmendra.s4ptaxis
.s4 ke baad @ laga lena pls 🙏🏿",0,0,2026-03-21T06:13:27Z,donate kardo koi please 4 5k wala phone for study purpose dharmendra s4ptaxis s4 ke baad laga lena pls,0.0,neutral,1
6I-EI8TNZAg,Nothing is giving nothing except design 😅,1,0,2026-03-20T20:23:02Z,nothing is giving nothing except design,0.0,neutral,0
6I-EI8TNZAg,Best Camera Phones Under 25000 in 2026: Comparison Video make it,0,0,2026-03-20T16:37:18Z,best camera phones under 25000 in 2026 comparison video make it,0.5,positive,0
6I-EI8TNZAg,Good 👍,0,0,2026-03-20T15:21:10Z,good,0.5,positive,0
6I-EI8TNZAg,Technical guruji 👍🏻,0,0,2026-03-20T13:55:49Z,technical guruji,0.0,neutral,0
6I-EI8TNZAg,13:38 tu use krega Aur wo bhi nothing..! chal ja re Apple ke chode😂,0,0,2026-03-20T12:02:20Z,13 38 tu use krega aur wo bhi nothing chal ja re apple ke chode,0.0,neutral,0
6I-EI8TNZAg,12:13 Abe yeh time baki phone me bhi dekh skte hai always on display on krke ... bina phone ko uthaye.... Khuch. bhi. bolta hai sala... kitne paise diye hai nothing ne😂,0,0,2026-03-20T11:59:21Z,12 13 abe yeh time baki phone me bhi dekh skte hai always on display on krke bina phone ko uthaye khuch bhi bolta hai sala kitne paise diye hai nothing ne,0.0,neutral,0
6I-EI8TNZAg,Bhai apple store pe job kese mile sakti h uski full details pe video bnao please,0,0,2026-03-20T11:42:59Z,bhai apple store pe job kese mile sakti h uski full details pe video bnao please,0.0,neutral,0
6I-EI8TNZAg,"#bologuruji sir mujhe apne mummy ke liye smartphone lena hai, toh moto g96 and poco m8 mein se kaunsa better hoga, in terms of durability and long lasting time Tak, taaki minimum 5 years tak chal jaye ?",0,1,2026-03-20T11:12:00Z,bologuruji sir mujhe apne mummy ke liye smartphone lena hai toh moto g96 and poco m8 mein se kaunsa better hoga in terms of durability and long lasting time tak taaki minimum 5 years tak chal jaye,0.0,neutral,0
6I-EI8TNZAg,Nice,0,0,2026-03-20T10:56:49Z,nice,0.5,positive,0
6I-EI8TNZAg,Super phn h sach mei❤,0,0,2026-03-20T10:51:53Z,super phn h sach mei,0.0,neutral,0
6I-EI8TNZAg,Bhaad mein jao guruji ap se pahle air aacha review bahut koi de gaya,0,0,2026-03-20T09:39:56Z,bhaad mein jao guruji ap se pahle air aacha review bahut koi de gaya,0.0,neutral,1
6I-EI8TNZAg,"Namaste Sir, mera naam Aryan Baggarwal hai aur main Haridwar se hoon. Main programming, AI aur cybersecurity padhna chahta hoon lekin meri family abhi laptop afford nahi kar paa rahi; agar aap meri study ke liye help kar sakein to main bahut mehnat karke aage badhna chahta hoon.Sir chaho to aap bad me jab me paise kamane lag jauga tab mere se aap paise le Lena laptop ke sir bahut jarurat hai study ke liye",1,0,2026-03-20T09:22:23Z,namaste sir mera naam aryan baggarwal hai aur main haridwar se hoon main programming ai aur cybersecurity padhna chahta hoon lekin meri family abhi laptop afford nahi kar paa rahi agar aap meri study ke liye help kar sakein to main bahut mehnat karke aage badhna chahta hoon sir chaho to aap bad me jab me paise kamane lag jauga tab mere se aap paise le lena laptop ke sir bahut jarurat hai study ke liye,-0.5,negative,1
6I-EI8TNZAg,Guru ji aap ka video bhot time s dekh ta hu par aj tak aap n mobile gift nhi kiya 😢😢😢😢,0,0,2026-03-20T09:12:53Z,guru ji aap ka video bhot time s dekh ta hu par aj tak aap n mobile gift nhi kiya,0.0,neutral,0
6I-EI8TNZAg,"7000 mah battery Dena chahie thi. 
80 watt ka fast charger Dena chahie tha. 
6 sal ke Android update Dena chahie the. 
Yah phone 22000 mein direct cash on delivery Dena chahie tha.",1,1,2026-03-20T06:52:51Z,7000 mah battery dena chahie thi 80 watt ka fast charger dena chahie tha 6 sal ke android update dena chahie the yah phone 22000 mein direct cash on delivery dena chahie tha,0.0,neutral,0
6I-EI8TNZAg,Box presentation is owsm 🔥,1,0,2026-03-20T06:11:03Z,box presentation is owsm,0.0,neutral,0
6I-EI8TNZAg,"GAURAV Sir,   
yah nothing phone sab kuchh To badhiya hai , per ismein bahut badi Kami h Mere liye. vah Hai iss phone ki battery.  

Kyunki Mera use bahut jyada hai mobile ka.  Bas battery hi mere liye deal Breaker hai.

 Nothing ko aaj ke date mein kam se kam 6000 MH  battery Dena Hi chahie tha      ......",0,0,2026-03-20T05:06:34Z,gaurav sir yah nothing phone sab kuchh to badhiya hai per ismein bahut badi kami h mere liye vah hai iss phone ki battery kyunki mera use bahut jyada hai mobile ka bas battery hi mere liye deal breaker hai nothing ko aaj ke date mein kam se kam 6000 mh battery dena hi chahie tha,-0.5,negative,1
6I-EI8TNZAg,Sr 2026 backpack,0,0,2026-03-20T05:04:02Z,sr 2026 backpack,0.0,neutral,0
6I-EI8TNZAg,Ek ek karke mene sabhi techyoutuber ki video dekhli nothing ke upar..😅,4,1,2026-03-20T02:58:14Z,ek ek karke mene sabhi techyoutuber ki video dekhli nothing ke upar,0.0,neutral,0
6I-EI8TNZAg,"CMF 65W charger should be compatible for this? I m planning to buy, can anyone guide which would be best?",0,0,2026-03-20T01:35:23Z,cmf 65w charger should be compatible for this i m planning to buy can anyone guide which would be best,0.5,positive,0
6I-EI8TNZAg,Guru ji waise bhi nothing ka phone best rahta hai aur nothing 4apro ki looking 👌,0,0,2026-03-19T23:09:16Z,guru ji waise bhi nothing ka phone best rahta hai aur nothing 4apro ki looking,0.5,positive,0
6I-EI8TNZAg,"Bhai seen ur video after 3 years.. Must say your Bulky look was much better with excellent screen presence.. Now you look a bit aged n weak.. Just a opinion bhai,😢🙏",1,0,2026-03-19T21:48:24Z,bhai seen ur video after 3 years must say your bulky look was much better with excellent screen presence now you look a bit aged n weak just a opinion bhai,0.5,positive,0
6I-EI8TNZAg,pura biased hai video from nothing collaboration -- option,1,0,2026-03-19T20:56:24Z,pura biased hai video from nothing collaboration option,0.0,neutral,0
6I-EI8TNZAg,Sir phone mein sab acha hai lekin processor and without charger kya 40k sense hai 256gb variant,0,0,2026-03-19T18:17:02Z,sir phone mein sab acha hai lekin processor and without charger kya 40k sense hai 256gb variant,0.0,neutral,0
6I-EI8TNZAg,Lgta hai guruji motorola se naraj hai🧐,0,0,2026-03-19T18:15:31Z,lgta hai guruji motorola se naraj hai,0.0,neutral,0
6I-EI8TNZAg,"Mast he fon, guruji ❤",0,1,2026-03-19T18:10:11Z,mast he fon guruji,0.0,neutral,0
6I-EI8TNZAg,Sir im Samsung fan ❤🎉,0,0,2026-03-19T17:59:36Z,sir im samsung fan,0.0,neutral,0
6I-EI8TNZAg,मुझे 25 मार्च को मिल जाएगा🎉,0,0,2026-03-19T17:59:31Z,25,0.0,neutral,0
6I-EI8TNZAg,channel gets boring day by day,0,0,2026-03-19T17:46:07Z,channel gets boring day by day,-0.5,negative,1
6I-EI8TNZAg,Hii sir,0,0,2026-03-19T17:31:01Z,hii sir,0.0,neutral,0
6I-EI8TNZAg,Does Nothing 4A pro India variant have NFC functionality,0,0,2026-03-19T17:06:26Z,does nothing 4a pro india variant have nfc functionality,0.5,positive,0
6I-EI8TNZAg,Nice One Brother ❤️🔥👌,2,0,2026-03-19T17:05:30Z,nice one brother,0.5,positive,0
6I-EI8TNZAg,In nothing 4a pro is it okay if i use realme supervooc 45w charger? Require your guidance on this.,1,1,2026-03-19T16:41:38Z,in nothing 4a pro is it okay if i use realme supervooc 45w charger require your guidance on this,0.0,neutral,0
6I-EI8TNZAg,Kindly make one comparison video of Nothing 4A and 4A Pro,1,0,2026-03-19T16:33:52Z,kindly make one comparison video of nothing 4a and 4a pro,0.0,neutral,0
6I-EI8TNZAg,Why no other companies except samsung gives smart pen with phone?,0,0,2026-03-19T16:33:00Z,why no other companies except samsung gives smart pen with phone,0.0,neutral,0
6I-EI8TNZAg,"Guru ji kehne ko hain app, kaise is ghatiya aur itne mehge phone ko promote kar sakte ho aisi company jo sirf price hype karna janti ho ....m",0,0,2026-03-19T16:27:34Z,guru ji kehne ko hain app kaise is ghatiya aur itne mehge phone ko promote kar sakte ho aisi company jo sirf price hype karna janti ho m,0.0,neutral,0
aJMxLPu9x_M,Jaldi se LIKE aur SHARE kardo #TGFamily!!!,31,5,2026-03-18T12:47:45Z,jaldi se like aur share kardo tgfamily,0.0,neutral,0
aJMxLPu9x_M,This mac neo never even come in my dream😢,0,0,2026-03-22T08:16:56Z,this mac neo never even come in my dream,0.0,neutral,0
aJMxLPu9x_M,Sir itne sare MacBook hai apke pass ek de do old hi de do 🙂🙄,0,0,2026-03-21T17:46:14Z,sir itne sare macbook hai apke pass ek de do old hi de do,0.0,neutral,0
aJMxLPu9x_M,Kisi ke pass hai MacBook chaye m2,0,0,2026-03-21T17:44:43Z,kisi ke pass hai macbook chaye m2,0.0,neutral,0
aJMxLPu9x_M,"as you have talked about windows vs macbook neo lets talk on this budget,
in 69,000 you can really buy some good gaming laptops and for a dev like me who also likes to play games windows in this budget is better choice it cant even run android studio without lags meanwhile my laptop which is victus i bought during offers runs it smoothly and dont about think gaming in apple laptops, for running these you need to buy higher end models, which is more than 1 Lakh price",0,0,2026-03-21T09:49:28Z,as you have talked about windows vs macbook neo lets talk on this budget in 69 000 you can really buy some good gaming laptops and for a dev like me who also likes to play games windows in this budget is better choice it cant even run android studio without lags meanwhile my laptop which is victus i bought during offers runs it smoothly and dont about think gaming in apple laptops for running these you need to buy higher end models which is more than 1 lakh price,0.5,positive,0
aJMxLPu9x_M,"Is it good for 2d animation 
Like scary pumpkin?",0,0,2026-03-21T03:21:01Z,is it good for 2d animation like scary pumpkin,0.5,positive,0
aJMxLPu9x_M,Is it good for light coding and trading purposes?,0,0,2026-03-20T16:54:44Z,is it good for light coding and trading purposes,0.5,positive,1
aJMxLPu9x_M,Can we do programming in Neo ? (Automation testing / Coding ),0,0,2026-03-20T15:28:53Z,can we do programming in neo automation testing coding,0.0,neutral,0
aJMxLPu9x_M,No backlit keyboard! Who came up with this genius idea? Akin to no cabin lights in cars. torch lekar baitho. Fail!,0,0,2026-03-20T14:44:12Z,no backlit keyboard who came up with this genius idea akin to no cabin lights in cars torch lekar baitho fail,0.0,neutral,0
aJMxLPu9x_M,"Hi, I am watching this video using a  MacBook Air (13-inch, 2017), still working fine and I trust your review. thanks",1,0,2026-03-20T11:43:47Z,hi i am watching this video using a macbook air 13 inch 2017 still working fine and i trust your review thanks,0.0,neutral,0
aJMxLPu9x_M,fcp chlega isme,0,0,2026-03-20T11:23:42Z,fcp chlega isme,0.0,neutral,0
aJMxLPu9x_M,Hi sir ur website is not being working,0,0,2026-03-20T10:52:51Z,hi sir ur website is not being working,0.0,neutral,0
aJMxLPu9x_M,High price 😛😁,0,0,2026-03-20T08:27:33Z,high price,0.0,neutral,0
aJMxLPu9x_M,Feels like M1 chip launched yesterday ! They are releasing new chips every year ! People will get confused,0,0,2026-03-20T08:00:05Z,feels like m1 chip launched yesterday they are releasing new chips every year people will get confused,0.0,neutral,0
